"191";"4";"73";"0";"42";"2031-J | Mercury Jersey | $16.45 
FABRIC : 100% Micro-Fiber Polyester that wicks moisture/perspiration from the body.
INCLUDES : Front Team Name/ Logo
4"" Front numbers & 8"" Back numbers

"
"192";"4";"83";"0";"42";NULL
"193";"4";"106";"0";"42";NULL
"194";"4";"72";"0";"43";"FABRIC : 100% Pro-Comfort
Contents : 100% polyester Mock Mesh Micro-Denier with MOISTURE MANAGEMENT to keep body cool & ANTIMICROBIAL to minimize body odor, produces superior comfort & performance.
• Fabric Weight : 9oz"
"195";"4";"73";"0";"43";"Below 10 units: Add $25.00 surcharge 
Sublimated Logo, 4"" Front numbers & 8 "" Back numbers"
"196";"4";"83";"0";"43";NULL
"197";"4";"106";"0";"43";NULL
"198";"4";"72";"0";"44";"<div class=""PP_fP_Description"">
<ul>
<li style=""list-style-type: disc;"">Professional tailoring and features throughout</li>
<li style=""list-style-type: disc;"">Tough but soft, 14 oz. warp knit DRI-GEAR<sup>&reg;</sup> polyester fabric</li>
<li style=""list-style-type: disc;"">Two inset back pockets</li>
<li style=""list-style-type: disc;"">Brass YKK zipper</li>
<li style=""list-style-type: disc;"">2"" jersey grip elastic waistband with tennel belt loops and double snap closure</li>
<li style=""list-style-type: disc;"">Manufactured by Champro Sports</li>
</ul>
</div>"
"199";"4";"73";"0";"44";"Min 10+ (Below 10 units: Add $25.00 surcharge)
 "
"200";"4";"83";"0";"44";NULL
"201";"4";"106";"0";"44";NULL
"202";"4";"72";"0";"45";"<ul>
<li>100% Jacguard polyester with moisture control</li>
<li>Sublimated design on Sleeves</li>
<li>Sizes : YXS-A2XL</li>
<li>Made in USA</li>
</ul>"
"203";"4";"73";"0";"45";"<p><span style=""font-family: Lucida Sans;""><span class=""style63""><span style=""font-family: Lucida Sans;"">Below 10 units: Add $25.00 or more surcharge</span></span></span><br /><img src=""http://www.prietosports.com/images/images/178.jpg"" alt="""" width=""636"" height=""231"" /></p>"
"204";"4";"83";"0";"45";NULL
"205";"4";"106";"0";"45";NULL
