"122";"3";"1";"2";"63.9500";"63.9500";"63.9500";"63.9500";NULL;NULL
"123";"0";"1";"2";"9.9500";"9.9500";"9.9500";"9.9500";NULL;NULL
"123";"1";"1";"2";"9.9500";"9.9500";"9.9500";"9.9500";NULL;NULL
"123";"2";"1";"2";"9.9500";"9.9500";"9.9500";"9.9500";NULL;NULL
"123";"3";"1";"2";"9.9500";"9.9500";"9.9500";"9.9500";NULL;NULL
"124";"0";"1";"2";"7.9500";"7.9500";"7.9500";"7.9500";NULL;NULL
"124";"1";"1";"2";"7.9500";"7.9500";"7.9500";"7.9500";NULL;NULL
"124";"2";"1";"2";"7.9500";"7.9500";"7.9500";"7.9500";NULL;NULL
"124";"3";"1";"2";"7.9500";"7.9500";"7.9500";"7.9500";NULL;NULL
"125";"0";"1";"2";"8.1000";"8.1000";"8.1000";"8.1000";NULL;NULL
"125";"1";"1";"2";"8.1000";"8.1000";"8.1000";"8.1000";NULL;NULL
"125";"2";"1";"2";"8.1000";"8.1000";"8.1000";"8.1000";NULL;NULL
"125";"3";"1";"2";"8.1000";"8.1000";"8.1000";"8.1000";NULL;NULL
"129";"0";"1";"2";"71.9500";"71.9500";"71.9500";"71.9500";NULL;NULL
"129";"1";"1";"2";"71.9500";"71.9500";"71.9500";"71.9500";NULL;NULL
"129";"2";"1";"2";"71.9500";"71.9500";"71.9500";"71.9500";NULL;NULL
"129";"3";"1";"2";"71.9500";"71.9500";"71.9500";"71.9500";NULL;NULL
"130";"0";"1";"2";"59.9500";"59.9500";"59.9500";"59.9500";NULL;NULL
"130";"1";"1";"2";"59.9500";"59.9500";"59.9500";"59.9500";NULL;NULL
"130";"2";"1";"2";"59.9500";"59.9500";"59.9500";"59.9500";NULL;NULL
"130";"3";"1";"2";"59.9500";"59.9500";"59.9500";"59.9500";NULL;NULL
"135";"0";"1";"2";"95.9500";"95.9500";"95.9500";"95.9500";NULL;NULL
"135";"1";"1";"2";"95.9500";"95.9500";"95.9500";"95.9500";NULL;NULL
"135";"2";"1";"2";"95.9500";"95.9500";"95.9500";"95.9500";NULL;NULL
"135";"3";"1";"2";"95.9500";"95.9500";"95.9500";"95.9500";NULL;NULL
"139";"0";"1";"2";"42.9500";"42.9500";"42.9500";"42.9500";NULL;NULL
"139";"1";"1";"2";"42.9500";"42.9500";"42.9500";"42.9500";NULL;NULL
"139";"2";"1";"2";"42.9500";"42.9500";"42.9500";"42.9500";NULL;NULL
"139";"3";"1";"2";"42.9500";"42.9500";"42.9500";"42.9500";NULL;NULL
"146";"0";"1";"2";"17.9500";"17.9500";"17.9500";"17.9500";NULL;NULL
"146";"1";"1";"2";"17.9500";"17.9500";"17.9500";"17.9500";NULL;NULL
"146";"2";"1";"2";"17.9500";"17.9500";"17.9500";"17.9500";NULL;NULL
"146";"3";"1";"2";"17.9500";"17.9500";"17.9500";"17.9500";NULL;NULL
"149";"0";"1";"2";"17.9500";"17.9500";"17.9500";"17.9500";NULL;NULL
"149";"1";"1";"2";"17.9500";"17.9500";"17.9500";"17.9500";NULL;NULL
"149";"2";"1";"2";"17.9500";"17.9500";"17.9500";"17.9500";NULL;NULL
"149";"3";"1";"2";"17.9500";"17.9500";"17.9500";"17.9500";NULL;NULL
"150";"0";"1";"2";"19.9500";"19.9500";"19.9500";"19.9500";NULL;NULL
"150";"1";"1";"2";"19.9500";"19.9500";"19.9500";"19.9500";NULL;NULL
"150";"2";"1";"2";"19.9500";"19.9500";"19.9500";"19.9500";NULL;NULL
"150";"3";"1";"2";"19.9500";"19.9500";"19.9500";"19.9500";NULL;NULL
"152";"0";"1";"2";"16.9500";"16.9500";"16.9500";"16.9500";NULL;NULL
"152";"1";"1";"2";"16.9500";"16.9500";"16.9500";"16.9500";NULL;NULL
"152";"2";"1";"2";"16.9500";"16.9500";"16.9500";"16.9500";NULL;NULL
