"485";"4";"104";"0";"74";NULL
"486";"4";"105";"0";"74";NULL
"487";"4";"77";"0";"75";NULL
"488";"4";"78";"0";"75";NULL
"489";"4";"93";"0";"75";NULL
"490";"4";"94";"0";"75";NULL
"491";"4";"104";"0";"75";NULL
"492";"4";"105";"0";"75";NULL
"493";"4";"77";"0";"76";NULL
"494";"4";"78";"0";"76";NULL
"495";"4";"93";"0";"76";NULL
"496";"4";"94";"0";"76";NULL
"497";"4";"104";"0";"76";NULL
"498";"4";"105";"0";"76";NULL
"499";"4";"77";"0";"77";NULL
"500";"4";"78";"0";"77";NULL
"501";"4";"93";"0";"77";NULL
"502";"4";"94";"0";"77";NULL
"503";"4";"104";"0";"77";NULL
"504";"4";"105";"0";"77";NULL
"505";"4";"77";"0";"78";NULL
"506";"4";"78";"0";"78";NULL
"507";"4";"93";"0";"78";NULL
"508";"4";"94";"0";"78";NULL
"509";"4";"104";"0";"78";NULL
"510";"4";"105";"0";"78";NULL
"511";"4";"77";"0";"79";NULL
"512";"4";"78";"0";"79";NULL
"513";"4";"93";"0";"79";NULL
"514";"4";"94";"0";"79";NULL
"515";"4";"104";"0";"79";NULL
"516";"4";"105";"0";"79";NULL
"517";"4";"77";"0";"80";NULL
"518";"4";"78";"0";"80";NULL
"519";"4";"93";"0";"80";NULL
"520";"4";"94";"0";"80";NULL
"521";"4";"104";"0";"80";NULL
"522";"4";"105";"0";"80";NULL
"523";"4";"77";"0";"81";NULL
"524";"4";"78";"0";"81";NULL
"525";"4";"93";"0";"81";NULL
"526";"4";"94";"0";"81";NULL
"527";"4";"104";"0";"81";NULL
"528";"4";"105";"0";"81";NULL
"529";"4";"93";"0";"82";NULL
"530";"4";"94";"0";"82";NULL
"531";"4";"77";"0";"82";NULL
"532";"4";"78";"0";"82";NULL
"533";"4";"104";"0";"82";NULL
"534";"4";"105";"0";"82";NULL
"535";"4";"93";"0";"83";NULL
"536";"4";"94";"0";"83";NULL
"537";"4";"77";"0";"83";NULL
"538";"4";"78";"0";"83";NULL
"539";"4";"104";"0";"83";NULL
"540";"4";"105";"0";"83";NULL
"541";"4";"93";"0";"84";NULL
"542";"4";"94";"0";"84";NULL
"543";"4";"77";"0";"84";NULL
"544";"4";"78";"0";"84";NULL
"545";"4";"104";"0";"84";NULL
"546";"4";"105";"0";"84";NULL
"547";"4";"93";"0";"85";NULL
"548";"4";"94";"0";"85";NULL
"549";"4";"77";"0";"85";NULL
"550";"4";"78";"0";"85";NULL
"551";"4";"104";"0";"85";NULL
"552";"4";"105";"0";"85";NULL
"553";"4";"93";"0";"86";NULL
"554";"4";"94";"0";"86";NULL
"555";"4";"77";"0";"86";NULL
"556";"4";"78";"0";"86";NULL
"557";"4";"104";"0";"86";NULL
"558";"4";"105";"0";"86";NULL
"559";"4";"93";"0";"87";NULL
"560";"4";"94";"0";"87";NULL
"561";"4";"77";"0";"87";NULL
"562";"4";"78";"0";"87";NULL
"563";"4";"104";"0";"87";NULL
"564";"4";"105";"0";"87";NULL
"565";"4";"93";"0";"88";NULL
"566";"4";"94";"0";"88";NULL
"567";"4";"77";"0";"88";NULL
"568";"4";"78";"0";"88";NULL
"569";"4";"104";"0";"88";NULL
"570";"4";"105";"0";"88";NULL
"571";"4";"93";"0";"89";NULL
